Tweet,Tweet IDs,Aggression,Arousal1 (1-5),Arousal2 (1-5),Arousal3 (1-5),Sarcasm-Irony-RhetoricalQuestions,Pun-Wordplay,Metaphor-Simile,Stance,Hate Speech,Avg. Arousal
"Ye kaam badhiya ho gaya, notebandi k baad pahli Badi loot  http://fb.me/3aBoWlHAZ ",#801385510283264000,n,3,3,3,NO,NO,NO,n,NO,3
22oct 2016 ko @narendramodi ne kaha notebandi ek aur surgical strike hai. Aaz keh rahe esse surgucal strike mtt bolo.,#801387359774261248,n,2,3,3,YES,NO,NO,n,NO,2.666666667
Aaj notebandi toh kal nasbandi ... shayad yehi dekhna reh gaya #DeModitisation_March,#801389142286299136,c,4,3,3,NO,YES,NO,a,NO,3.333333333
"@ArvindKejriwal jis desh me tv me advertisment deke batana pade ke sooch kanha jana chaiye, un ko notebandi/economy ke bare me kya samjega",#801393878670737409,c,3,3,2,NO,NO,NO,n,NO,2.666666667
Mitarron jaydda ungali matt Karoo warnna notebandi Ki jagah nasbandi Ho jayegi........,#801393916402503681,o,4,4,3,NO,YES,NO,n,NO,3.666666667
main aapke notebandi ke sabhi faishle ka samarthan karta hon,#801394118530240512,n,3,3,3,NO,NO,NO,f,NO,3
"Waah desh ke gaddaro..notebandi pr dharna de rhe ho ,jis din bharat ke 3 veer sapoot saheed ho gye ,are inme se tm 1/2 bhi unke ghr gye hote",#801394496785305600,o,4,5,4,NO,NO,NO,f,NO,4.333333333
Government hai Notebandi sarkar.. ye chalaya wo band kiya.. ab ye b band kar sakti hai.. very funny.,#801395008645410818,n,3,3,3,NO,NO,NO,n,NO,3
yaadi aisaa haai too newspaper hii Bata rahe haai inki money notebandi see kaam hui .voo galat likh raahe haai.battayee.,#801397018962690048,n,3,3,3,NO,NO,NO,f,NO,3
Notebandi se pareshan sab hai jeb me paise nhi hai  ATM me lambi lines hai to kya desh hit bhul jaye Sudhar jao abhi bhi samay hai,#801397597558677504,n,4,3,3,NO,NO,NO,f,NO,3.333333333
notebandi se janta ko thodi paresaniya jaroor hogi per ye pareshani garibo &desh ke hit me he iska sabi ko samarthan karna chahiye thanks,#801401353968828416,n,3,3,3,NO,NO,NO,f,NO,3
@narendramodi priye pradhanmantri ji aapke dwara notebandi ka kadam sarahniye hai deshhit me hai .,#801402683102007296,n,2,3,3,NO,NO,NO,f,NO,2.666666667
Sunna Layek Kuch Bol Sakta? NoteBandi Se Tumhe Kia Paresani Sidha BataoGe? PublicSamajh NahiSakte @narendramodi BekarBaatKeLiyeNahi @SV99999https://twitter.com/INCIndia/status/801387322113605633 …,#801403135210029056,n,4,3,3,NO,NO,NO,n,NO,3.333333333
Mamata ki to lag hai is notebandi se. Iska sab se jayada nuksaan hua hai. In jaiso ke sath aisa hi hona chahiye.,#801406654151593985,o,3,3,2,NO,NO,NO,f,NO,2.666666667
"@AbhayDubey_ @rpbreakingnews sir notebandi ke 4 din me hi modi ko kos rahe ho ap, ab ladai krwake fir se kosne ka mouka chahiye?",#801406723974111233,c,3,3,3,NO,NO,NO,n,NO,3
aapko nai lagta k aap ke notebandi  ke yojna me kitni badi galti kr chuke ho aap,#801407192301613056,n,2,3,2,NO,NO,NO,a,NO,2.333333333
Ek taraf Bachchan ji modi ki notebandi ka samarthan karte h aur dusri taraf jaya ji mamta k sath dharne pr beth jati h wah kya desprem h gr8,#801409294067376128,c,3,3,2,NO,NO,NO,n,NO,2.666666667
par #bhakts logo ko is se koi fark nahi padnewala ! #DeMonetisation #cashCrisis #NoteBandi ke virudh kuch nahi sunenge,#801410321210638337,o,4,3,3,NO,NO,NO,a,NO,3.333333333
@ArvindKejriwal aap bole neta line me nahi pura Vipaksh @narendramodi ji ne line par laga diya @INCIndia with @OfficeOfRG buddhu #NoteBandi,#801410587393724416,n,3,3,3,NO,YES,NO,f,NO,3
"sir koi bhi nahi soch rha jo kal border per sahid ho gaye magar sab ko apni rajniti ki padi hai notebandi ,Aatank Baad ka Kese Khatmakiarna",#801410635095371776,n,3,3,3,NO,NO,NO,n,NO,3
@pradeepshahi708 @MamtaOfficiaI  chit fund gotale me puri tarah se leen aaj modi ji se notebandi pe sawal uthate hain.,#801414498716266496,c,4,3,3,NO,NO,NO,f,NO,3.333333333
@AmitShah Phly Jio Phir NoteBandi In Sab Me India Shaheed Ho Rhe Jwano Ko Bhul Gya Sayd Plz App Log Mtt Bhulo,#801416930984857600,n,3,2,2,NO,NO,NO,n,NO,2.333333333
Hume sawdhan rahne ki jaruret hai kuxhh aantaeik dushamano se jo aaj notebandi pe chhati pit rahe hai   wo pakistan ki madad kar rahe hai,#801417903736131585,c,4,3,3,NO,NO,NO,f,YES,3.333333333
AB KI BAAR.......MAAR HI MAAR #NoteBandi #BlackMoney #bhakts @ndtv @aajtak @BBCBreaking @cnnbrk @ZeeNews @TOIIndiaNews @TimesNow @TheHinduhttps://twitter.com/RealHistoryPic/status/801054748111605760 …,#801420795700477952,c,5,4,4,NO,YES,NO,a,NO,4.333333333
Jo v modi ji ke upar ungali utha rahe hain ki notebandi ka fesla wapsh le q le bipchh party ka problem kya hain q band karana chahte hain,#801422090414989312,n,2,3,2,NO,NO,NO,f,NO,2.333333333
manniya modiji apne notebandi ka jo faisla liya hai usse hmsab bahut khush hain,#801423262311972864,n,4,4,4,NO,NO,NO,f,NO,4
Is notebandi me sabhi ko todi presani ho rahi par sab log kush hain. Jai modi,#801425527626199040,n,4,3,3,NO,NO,NO,f,NO,3.333333333
agar public notebandi ke khilaaf hoti to vo line me nahi sadko pe pardarshan karti..,#801430314849566722,n,2,3,2,NO,NO,NO,f,NO,2.333333333
@narendramodi @AmitShah #BJP @BJP4India @BJP4UP ko Khatra Jatland Western UP se nhi balki eastern UP se hai . #Jat #JATS #NoteBandi https://twitter.com/aajtak/status/801286010143326208 …,#801431785494061057,n,3,2,2,NO,NO,NO,n,NO,2.333333333
uncleji apne notebandi sahi kiya lekin apne byabstha nahi sahi kare  Log bank me ja rahe hai to paise nagi mil rahe,#801431881283579904,n,2,1,1,NO,NO,NO,f,NO,1.333333333
"@sardanarohit @ZeeNews kuch to sharm karo sir ji, aur kitna niche giroge NOTEBANDI chhodkar Delhi me DARUBANDI lagu kariye.",#801438216247095296,o,3,2,2,NO,NO,NO,n,NO,2.333333333
"AAM Log kare bhi keya? Ek din rat 8 baze Hitler Modi k ichha huya Deshwasi ko ungli karna, Notebandi chalu!",#801442119206375424,c,4,5,4,NO,NO,YES,a,YES,4.333333333
aap ne notebandi karke  bahut acha kaam kiya isse kaledhan pe ankush lagega  har aam admi khush h lekin bank k andar bhrastachar hai,#801442787283472384,n,3,3,3,NO,NO,NO,f,NO,3
aam janta se jadha notebandi se neta pareshan,#801443758772342785,n,3,2,2,NO,NO,NO,n,NO,2.333333333
"@MukeshAambani  tera @narendramodi yaar,  Maarega greeb priwar. #notebandi pic.twitter.com/40Ugbzk5dz",#801445975080534016,c,1,1,1,NO,NO,NO,a,NO,1
@ArvindKejriwal  Tu to baithe bithaye kangal hogaya notebandi se chootiya Ab khunnas nikal raha hai gandu,#801447218284756992,o,5,5,5,NO,NO,NO,f,YES,5
Kyon ne notebandi ke khillaf Delhi ke ramlilla medaan me ek visal relley ke jaye. https://twitter.com/INCIndia/status/801409987994001409 …,#801450631101906944,n,3,3,3,NO,NO,NO,n,NO,3
Notebandi par barbar farman yeh sabit karta hai ke khud PM sb. confuse hain..ya fir jaan bujh kar desh ki janta ko pareshan kar rahe hai,#801451246175432704,n,2,3,2,NO,NO,YES,a,NO,2.333333333
Notebandi it seems. Matlab kuch bhi karte ho yaar.,#801454265604734977,n,2,3,2,NO,NO,NO,a,NO,2.333333333
Kezri Mamta Rahul notebandi ke virodh main to khub drama kar rahe ho tumlogo ke pass aaj Sahid hue pariwar se Milne ka waqt nahi Sharm karo.,#801456764377907200,o,4,3,3,NO,NO,NO,a,NO,3.333333333
Aam admi se jyada politician ko dikate ho rhi h notebandi se aisa kyun?????,#801456788310609921,n,3,3,3,YES,NO,NO,a,NO,3
"Pappu gahre sadme m h kahi notebandi k bad ""chota bheem"" ban na ho jaye...",#801456992816603145,o,3,3,3,YES,NO,NO,n,NO,3
"NOTEBANDI PAR KENDR SARKAR NE JANTA KA SATH HASIL KAR AGNI PARIKSHA PASS KAR LI HAI. VIPAKSH MATR ASTITW KI LADAI LAD RAHA HAI, YE GALAT HAI",#801457410548244481,n,5,4,4,NO,NO,YES,f,NO,4.333333333
Notebandi par PM ka gherav kar rahe he ye Gire huye Rajneta jo desh ke liye jin ki jaan chali gayi ..un Shahido ke bare me koi Neta nhi bola,#801458094622576640,c,3,4,4,NO,NO,NO,n,NO,3.666666667
Arvind ji Mai koi Modi bhakt nai.....Mai aap se ek hi sawal karunga ki aap notebandi ke birudh kyun hai,#801459067373768704,n,3,3,3,NO,NO,YES,f,NO,3
"Notebandi ka asar saf dikh rha ha ........kiraya sasta ho gya , sabji sasti ho gyi, doctors ki fees sasti. Aur Civil servant saste ho gye ,",#801459215613251584,n,2,3,3,NO,NO,NO,f,NO,2.666666667
90%log notebandi ke paksh mai ... chalo modi ji khula challenge .. lok sabha chinav kar lo gabrana kiiu .. aapki... http://fb.me/8tClkV4PL ,#801460248666050560,n,3,3,2,NO,NO,NO,f,NO,2.666666667
@OfficeOfRG other aspect- pehle jandhan kholte hai. Sara kala paisa apna jama karte hai. Then jio me invest by ambani. fir notebandi 2/2,#801460810795143168,c,4,3,3,NO,NO,NO,a,NO,3.333333333
@sarwara51882979 Notebandi ko lekar  itna shor kiyon horaha hai. Pm   ko log  doshi man rahe hai,#801462299907227649,n,3,3,3,NO,NO,NO,n,NO,3
@narendramodi  Aapka notebandi ka faisala mere bichar se bilkul thik hai,#801464687967645697,n,3,2,3,NO,NO,NO,f,NO,2.666666667
"notebandi modi ji ka bahot bada CUNAVI,,DAANV,, hai,jisne vipaksh ko chit kerdiya h,jab,GAU,KIRANA,KAM NHI AYE TO YE EK PANTH OR KAI KAJ KIY",#801464903563243520,n,4,4,3,NO,NO,YES,f,NO,3.666666667
ye notebandi lagu hua ye sahi hai hamare soch se note hi na ho modi ji ne jyasa soche ishi neayam meanwithout cashashhiash,#801465728822026245,n,3,3,3,NO,NO,NO,n,NO,3
"Desh ke jawaan border pe goli khha rahr hain, lakin uski koi parwaah nahi karega, agar aisa hoga to notebandi ka birodh kaun karega????",#801465820207423488,n,3,3,3,NO,NO,NO,f,NO,3
Sab chale gaye..ab rote raho notebandi se... https://twitter.com/ndtvindia/status/801458561851105280 …,#801466351160176640,n,2,3,2,NO,NO,NO,n,NO,2.333333333
"Modi ji,aaj notebandi me janta line me khadi use aap desbhakt to jo 70 un line me mare unhe shaheed mano.",#801466546614726656,c,2,2,3,NO,NO,NO,a,NO,2.333333333
Ye kya haal kar diya Modi ji ??  #NoteBandi pic.twitter.com/EdOfeMIvOH,#801470292778328064,c,3,2,2,NO,NO,NO,a,NO,2.333333333
AWAAZ ADDA : NOTEBANDI KA CHAKRAVYUH: http://youtu.be/VEhYnywQQts?a  via @YouTube,#801471457595420673,n,4,3,3,NO,NO,NO,n,NO,3.333333333
"@narendramodi @aajtak Sir narendramodi ji Janta aap ke sath hai. notebandi ko lekr ke, Sir aam admi ke liye socha h aam admi aap ke sath h.",#801473372429357058,n,3,3,3,NO,NO,NO,f,NO,3
is notebandi se tamam log anpadh ho ya padhe likhe sab khus h fir is (kalyugi harishchandra) ko bechaini kyo? @narendramodi,#801474080566349824,n,3,4,3,NO,NO,YES,f,NO,3.333333333
taki notebandi ruk jaye or  ye sare neta or celechapate apna paisa thikane laga sake,#801474986967846912,n,4,3,4,NO,NO,NO,f,NO,3.666666667
"Koi naya matter lao,ye to wo hi log hai jinhe notebandi ki wajah se aam aadmi me shamil hona pad gya hai,jo inhe manjoor ni.hai https://twitter.com/ndtv/status/801332133994364928 …",#801475079943008256,n,3,3,2,NO,NO,NO,f,NO,2.666666667
Modi ji aap strong rahkar apni notebandi kar kayam rahiye kuch political kutte yuhi bhokte rahenge kyoki aapne to unki duniya hi loot li. pic.twitter.com/WniW3W9Oit,#801475832522899456,n,5,4,3,NO,NO,YES,f,NO,4
@ArvindKejriwal sir Aap bhi ek sarvey kara lijiye notebandi k khilaph,#801477425540583425,c,3,3,3,NO,NO,NO,n,NO,3
"tum logo yaha Notebandi me lage raho , itna hi rastra prem hai to chalo Border pe waha jarurat hai",#801477433299857408,n,3,4,2,YES,NO,NO,a,NO,3
Desh ke liye to socho.jo ho raha hai accha hai.notebandi ke khelaf wale neta sab chor hai .,#801481640816111616,n,4,4,3,NO,NO,NO,f,NO,3.666666667
Notebandi karee thee Nasbandi ho gayi,#801484225329430528,c,4,4,4,NO,NO,YES,a,NO,4
india ke halat bigadte jaa rahe h sirf ek modi ke galat faisle se notebandi ye north korea ke tanashah ki trha ho... http://fb.me/2N8tirSWK ,#801485375659188224,c,4,3,3,NO,NO,NO,a,NO,3.333333333
"Logo ko bhut preshani ho rhi h is notebandi,modi sahib kuch ache intezam kijiye teki logo ko apna hi paiso ko lekr preshani n ho",#801486194815201280,n,3,3,3,NO,NO,NO,a,NO,3
@narendramodi ji aapki #NoteBandi ki Yojna ka tod bhi nikal liya Humne.. pic.twitter.com/8XmNhzeU3C,#801489242786394112,n,2,3,3,NO,NO,NO,a,NO,2.666666667
Kya badi bat boli hai Yaha ke logo ko pura details Batana padega phayeda Ka tab jakar notebandi sahi lagegi,#801489497536024576,n,3,3,2,NO,NO,NO,f,NO,2.666666667
Lo bhai...#notebandi ki aad mein yeh sab bhi chaloo ho gaya. Koi baat nahi. 31% ka maja hai. Bada kood kood ke vote diya tha. Ab jhelo... https://twitter.com/dibang/status/801479841921040384 …,#801489788469735424,c,4,3,3,NO,NO,YES,a,NO,3.333333333
"@ArvindKejriwal aap ne kitne paise khaye hai,notebandi ke naam par modi ji aur sarkar ke viruddh muh chalane ke liye ?",#801491528719986688,c,3,3,3,NO,NO,NO,f,NO,3
"Sir,Main satish kumar aapke notebandi ke faisale ke saath hoon.aapka esper uthaya gaya kadam sahi hai.",#801494402921299968,n,2,3,3,NO,NO,NO,f,NO,2.666666667
@aajtak faltu m galat new dikha raha h aaj tak..koi jyada pareshan nahi h notebandi se,#801496729015042048,n,3,2,3,NO,NO,NO,f,NO,2.666666667
@awasthis @sudhirchaudhary @narendramodi @BJP4India  AB @MamataOfficial SAMJE SAB SE PEHLE  #NoteBandi KI CHAI AAPKO KADVI KYO LAGI,#801502101717319683,c,4,3,3,NO,NO,NO,f,NO,3.333333333
"@KapilSharmaK9  thanks bhai,,,  aapke shows dopahar se leke raat ko 2 baje tak mood fresh rakhte hai,#NoteBandi ki wajh se mandi hai",#801503329717256194,n,3,3,3,NO,NO,NO,a,NO,3
IS notebandi se aajtak wale ghayal hokar koma me chale gaye h isliye inki post ko cong aur kejriwal sambhal rahe h @narendramodi @aajtak,#801505252235165696,n,4,3,3,NO,NO,YES,f,NO,3.333333333
naya shabd he Tufani Prime Minister Modi.Rojana kuchh tufani karte hai abhi notebandi ka tufan kaaledhan ko uda raha hai,#801512642833743882,n,3,3,3,NO,NO,YES,f,NO,3
"Notebandi ki pareshaniya, ATM nahi hai aur kyaa chal raha hai is desh me? http://fb.me/3u8FGzDrb ",#801517556322467843,n,3,4,3,NO,NO,NO,a,NO,3.333333333
punjab election pr dhyan de bhai...pata chale notebandi ke sath votebandi bi hogyi,#801528458392154113,n,3,3,2,YES,YES,NO,a,NO,2.666666667
#NoteBandi par Prime Minister Mr. Narendra Modi ke Aam Aadmi se puchhe gaye 10 sawalon ke Aam Aadmi Jawab.. 100℅... http://fb.me/1wRYWTgjA ,#801590587317190656,n,3,3,3,NO,NO,NO,n,NO,3
Jinke pass black money hai wahi modi ke notebandi ka virodh kar rahe hai.,#801600628871008256,n,3,3,3,NO,NO,NO,f,NO,3
"@narendramodi_in Notebandi Abhyan Ko Opposition walone rokneki koshish ki to Janta unko pitegi ,deshbhar mahol bighdega,jimmedar honge",#801602100987731968,n,4,4,4,NO,NO,NO,f,NO,4
"@ArvindKejriwal @INCIndia punjab and up me chunav hai..notebandi se tumara hal behal hai,protest ke bahane bewkoof mat banao",#801606310131286018,c,3,3,3,NO,NO,NO,f,NO,3
Is kahani ka notebandi se koi lena dena nahi hai pic.twitter.com/JlRowZzah9,#801609657932337153,n,2,1,1,NO,NO,NO,n,NO,1.333333333
Kaun kahta hai ki ATM me line hai. Isse jyada log to notebandi ke pehle line me khade rahte the. pic.twitter.com/DtM5cy8R5W,#801611069659709440,n,3,4,2,NO,NO,NO,f,NO,3
"@ModiApp par 5 lakh supporter ne #notebandi ka samarthan kiya,Sansad me 5 lakh vote se jitnewale 200 MP virodh karte hain. kis par vishvas ?",#801611649669070848,n,3,3,3,NO,YES,NO,n,NO,3
@narendramodi sir I'm also with u Notebandi k against walle Desh K liye nahi apne  jeete hai..mamta banrnnji farzi baat karti hai,#801612257780187136,n,3,4,3,NO,NO,NO,f,NO,3.333333333
Shri NARENDRA MODI JI ne NOTEBANDI ka jo Faisla Liya hai vo bahot hi badhiya Faisla hai MAJA HI AA GAYA NARENDRA MODI JINDABAD,#801613185396641792,n,4,4,4,NO,NO,NO,f,NO,4
"modiji ki chal me FASA vipaksh . pahle Gujarat me congress ne  lutiya duboi ,  ab notebandi ki wajah se vipaksh doob raha hai.",#801614058105380864,n,3,4,4,NO,NO,YES,f,NO,3.666666667
@narendramodi sirji Notebandi me chote logokohi taklif jada huhi hai ab bade logo ke liye kuch karna padega,#801615908011589632,n,2,3,3,NO,NO,NO,n,NO,2.666666667
good morning  sir jajbaa to dekhne ko Mila notebandi ko le ker Aam log khush hai per ye neta presaan,#801616407775576064,n,3,3,3,YES,NO,NO,f,NO,3
"Rahul Gandhi ji notebandi koi ghotala nahi hai, jo sarkar ne kiya,woh kisi se poochhne ki koi jarurat nahi hai aur privacy n secure hota hai",#801618553992572929,n,3,3,3,NO,NO,NO,f,NO,3
Meri desh ki janta se sawal jo 200 MP iss notebandi ke khilaf hai kya inke pass kala dhan hai sarkar ka saath kyon nahi de rahe jawab dena,#801619063218851844,n,3,3,3,NO,NO,NO,f,NO,3
sir pahle jaynt ji ko notebandi ka matlb or mayene samjye presni jarur h but bodar pr sahed hone wale ek sipai se km hi h,#801626337287008256,n,2,3,2,NO,NO,NO,f,NO,2.333333333
notebandi k baad ab to govt ko jabab dena chahiye sirf chhadm sawal puchhane se nahi hoga kuchh sawalo k jabab... http://fb.me/1AERZ7ixa ,#801627472492052480,n,3,4,4,NO,NO,NO,a,NO,3.666666667
Wah re modi yeh the Tere ache din  #NoteBandi . 2 hazar ka note toh nikal dia  par koi bhi 2 hazar ka chuta Deta hi nhi .,#801628405573808128,c,2,3,2,NO,NO,NO,a,NO,2.333333333
"Kyu ki woh log sipahi ki shahadat ki izzat nahi kar sakte unhe line me khadi janta ki fikra hai,notebandi ka dard hai, shahadat na dikhi https://twitter.com/aadikamle/status/801486051046920192 …",#801630036252049408,n,3,2,2,NO,NO,NO,f,NO,2.333333333
jo 10 din pahle Modi Sarkar ke notebandi ki taarif kar raha tha wo aaj gaaliyon ka pitara khol diya hai. #DufferModi,#801636532549521408,o,3,3,3,NO,NO,NO,a,NO,3
"yehi karnaa tha to #notebandi laayi kyun sir? Ho gaya na ab sab Correct.#theatre ,#hospitals.. Aur Ham Pareshan",#801636843267555328,c,3,4,3,NO,NO,NO,a,NO,3.333333333
.@abpnewstv @aajtak @ndtv JAISE TV CHANNEL KA #NOTEBANDI PE CHIKHNA SHURU ABKI ITNA GALA FADNA PADEGA KI GALA KHO JAYEGA  @narendramodi,#801642408387588096,n,5,5,4,NO,NO,NO,n,NO,4.666666667
"@ArvindKejriwal @dilipkpandey @PreetiSMenon modiji in bkl aapiyon ki muthbandi Aur nasbandi Karo, notebandi se kaam nahin banega",#801648218324877312,o,5,5,5,NO,YES,NO,f,YES,5
Achha is mamle mein tumhari desh ki sabse badi aur qualified economist  Manmohan Singh Maun kyu Hein #notebandi #Demonitization https://twitter.com/bhushan836/status/801647510565462017 …,#801649350979952640,c,2,3,3,NO,NO,NO,n,NO,2.666666667
Media & budhijivio ki wajah se hi saare corrupt leader sansad aur road pe kewal apne phayde k liye notebandi k khilaph hangama kar rahe hain,#801650502853242881,c,3,2,3,NO,NO,NO,f,NO,2.666666667
mujhe to yahi nahi samajh aa raha  ki aakhir kis liye humare desh ke kuch BADE neta log. is Notebandi ka itta... http://fb.me/1FaaysFLc ,#801650759825768448,n,3,3,2,NO,NO,NO,f,NO,2.666666667
"Saala Waqt Bahut Kutti Cheez hai, Kabhi Bhi Badal Sakta hai,, so #NoteBandi Aayee n Aligarh Ke Vijay Shekhar Ka Waqt Bhi Badal Gaya! #Paytm",#801653935379464192,n,4,4,3,YES,NO,NO,n,NO,3.666666667
"Sab Modi Ji ko akela karna pad rahe hai, isliye thoda delay hona swaabhaavik hai. The @PplOfIndia are #ReadyToWait #NoteBandi @ggiittiikkaa",#801654907501580288,n,3,3,3,NO,NO,NO,f,NO,3
@sonaliranade bhai wo agents bjp ke hai iski jaankari aapko kaise.. Aap hi Badalwane gaye the na?? #NoteBandi,#801655904047230976,c,3,4,3,YES,NO,NO,f,NO,3.333333333
Notebandi pe khub hangama ho raha hai jab Pakistani sena indian army ke sath galat kam karti hai ish mude pe hamare neta kuch nahi bolte hai,#801656369493450752,c,4,3,3,NO,NO,NO,f,NO,3.333333333
"Desh ka 98% nagrik Pradhan Mantri ji k sath hai isliye notebandi wapas lene  ka to sawal hi nahin paida  hora ,isese Janata ka dil toot jayg",#801657353594609664,n,3,3,3,NO,NO,YES,f,NO,3
"Asatarology..* Modi- Mahachor..wonder esane duniya ka sabase badha Dhaka.."" Notebandi Scandel "" se mar liya. Roti Janata !",#801658923094773760,o,5,5,5,NO,NO,YES,a,YES,5
Modi Ji me notebandi Jo log halla ker rahe h we log desh birodhi hai,#801661664689061888,c,4,3,3,NO,NO,NO,f,NO,3.333333333
Notebandi se lugon ki jaan gyi nd TV ki report,#801662167128883200,n,3,4,3,NO,NO,NO,a,NO,3.333333333
tatha kathit Raja Harishchandra ki auladen bhi notebandi ka virodh kar raheen hain,#801663707545640960,c,3,3,3,YES,NO,NO,n,NO,3
@BJP4India @narendramodi notebandi ke birodhion ka nasbandi hoga,#801664908945281029,c,5,5,3,NO,YES,NO,f,NO,4.333333333
chukichi mahiti devu naka.rupaya chi ghasran notebandi mule jhali nahiy,#801665602733670400,n,3,3,2,NO,NO,NO,n,NO,2.666666667
"NOTEBANDI AAYI, MEHNGAYI GATAYI",#801668078056574976,n,4,5,3,NO,YES,NO,f,NO,4
#notebandi..janta se jyada neta pareshan!!socho kyu?? Socho socho!!,#801670710187978753,n,3,4,3,YES,NO,NO,f,NO,3.333333333
Notebandi se koi Janata paresan nahi hai,#801672838633635840,n,3,2,2,NO,NO,NO,f,NO,2.333333333
aaiye hum deshwasi sunday ko ek manav srinkhla bana ker pm ke notebandi ke faisle ka samarthan kare aur bharsht sansado ko karara jawab de,#801672992354758656,n,3,3,3,NO,NO,NO,f,NO,3
@narendramodi notebandi ke naam par aam janta se mazak,#801678011569311745,n,3,4,3,NO,YES,NO,a,NO,3.333333333
chalo notebandi ka kuch to achha hua hamare purv pm manmohan g bol to sahi .......bahut dino bad suna .,#801678017927921664,c,3,3,3,YES,NO,NO,n,NO,3
"Mand Mohan Singh siyar ka munh tak khulta nhi, Notebandi pr ch p a r ch a p a r ........",#801679034069483520,o,4,5,4,YES,NO,NO,f,NO,4.333333333
"dekhiye notebandi ka natija, jo 10 saal PM reh kar nahi bola, abb bina number ke pehle bolna chahta hai. this is  achhe din.",#801679440593829888,c,3,3,3,NO,NO,YES,f,NO,3
..timing bigadne se bina koi run out bhi ho sakte hain. YAHI HAAL modiji AUR notebandi ke decision ka hai.,#801683022907117568,c,3,4,3,NO,NO,YES,a,NO,3.333333333
November 8 ke baad aaaj pehli baar koi padha likha insaan ( ManMohan Singh Ji) bola hi iss NoteBandi Issue par....,#801683794545647616,n,3,3,2,NO,NO,NO,n,NO,2.666666667
NoteBandi se better hai #OrganisedLoot https://twitter.com/scotchism/status/801684159773216768 …,#801684475260219392,c,3,3,3,YES,NO,NO,a,NO,3
VIP culture ko ye tab apna adhikar samjhte hai . logo ki pareshani ko unka bhagy kahte hai. ab notebandi ka juta in desh ke gaddaro ko hai. https://twitter.com/draksbond/status/801622517114773510 …,#801685687988649984,o,3,4,3,NO,NO,YES,f,NO,3.333333333
"@OfficeOfRG lagta hai chot kafi gahri lagi hai notebandi ki. no wry,online dish tv richarge karaiye aur pogo/cartoon network ka maza lijiye.",#801686953116581889,c,4,3,2,YES,NO,NO,f,NO,3
NEW DELHI me budhvaar ko vipakchi dalo k sansado ne NOTEBANDI k muddey pr SANSADBHAWAN PARISAR ME PRADARSAN KIYA. pic.twitter.com/2NP0ETLvBK,#801686970539720704,n,3,3,3,NO,NO,NO,n,NO,3
tera kejri mar jaye sala suar to modi ji vaise he ek din ke liye notebandi vapis le lege,#801687175469342720,o,5,5,4,YES,NO,NO,f,YES,4.666666667
